Kanji#Reading#JLPT#Type#Meaning
['この上ない']#[['このうえない']]#5#['&exp;']#['the most', 'the best', 'peerless', 'the greatest', 'first-rate']
['この上なく']#[['このうえなく']]#5#['&exp;']#['most of all', 'extremely', 'supremely']
['前の週']#[['まえのしゅう']]#5#['&exp;']#['previous week']
['その時']#[['そのとき']]#5#['&exp;']#['at that time', 'at that moment', 'then', 'on that occasion']
['もう少し']#[['もうすこし']]#5#['&exp;']#['a bit more', 'a bit longer']
['何でもかでも']#[['なんでもかでも']]#5#['&exp;']#['anything and everything', 'all sorts of things', 'by all means']
['何年間']#[['なんねんかん']]#5#['&exp;']#['many years']
['何年生']#[['なんねんせい']]#5#['&exp;']#['what grade (in school)']
['そう言った']#[['そういった']]#5#['&exp;']#['like that', 'this type']
['と言うのも']#[['というのも']]#5#['&exp;']#['because']
['まさかの時']#[['まさかのとき']]#5#['&exp;']#['in time of need', 'for a rainy day', 'in case of emergency']
['魚の食い']#[['さかなのくい']]#5#['&exp;']#['fish biting (striking, taking bait)']
['いつの日にか']#[['いつのひにか']]#5#['&exp;']#['one of these days', 'someday', 'one day']
['いったい何なんですか']#[['いったいなんなんですか']]#5#['&exp;']#['what is it exactly?', 'what is it precisely']
['聞きもしないで']#[['ききもしないで']]#5#['&exp;']#['without even asking', 'without even listening', 'without careful inquiry (enquiry)']
['行ってきます']#[['いってきます']]#5#['&exp;']#[\"I'm off\", 'see you later']
['あっち行け']#[['あっちいけ']]#5#['&exp;']#['get away from me!']
['ああ見えても']#[['ああみえても']]#5#['&exp;']#['despite appearances']
['も一つ']#[['もひとつ']]#5#['&exp;']#['furthermore', 'adding to the above-mentioned']
['言いながら']#[['いいながら']]#5#['&exp;']#['with these words', 'while saying']
['生きていかれない']#[['いきていかれない']]#5#['&exp;']#[\"can't survive (without ...)\"]
['前ほど']#[['まえほど']]#5#['&exp;']#['to the previous extent', 'as much as previously', 'as much as one used to']
['ずっと前に']#[['ずっとまえに']]#5#['&exp;']#['a long time ago']
['生のままで']#[['きのままで']]#5#['&exp;']#['straight (e.g. whiskey)']
['何から何まで']#[['なにからなにまで']]#5#['&exp;']#['anything and everything', 'from top to toe', 'from A to Z']
['上手下手']#[['じょうずへた']]#5#['&exp;']#['good and bad (at doing something)', 'good or bad']
['いくら何でも']#[['いくらなんでも']]#5#['&exp;']#['no matter how you put it', 'whatever the circumstances may be', 'say what you like', 'no matter how you look at it']
['よりによって今日']#[['よりによってきょう']]#5#['&exp;']#['today of all days']
['大きく水をあけて']#[['おおきくみずをあけて']]#5#['&exp;']#['by a comfortable margin']
['この分']#[['このぶん']]#5#['&exp;']#['at this rate']
['言っぱ']#[['いっぱ']]#5#['&exp;']#['as for ...', 'when it comes to ...', 'regarding ...']
['言っとくけど']#[['いっとくけど']]#5#['&exp;']#['for your information', \"I'm telling you\"]
['後生だから']#[['ごしょうだから']]#5#['&exp;']#[\"for goodness' sake\", 'for the love of God', 'I implore you, ...', 'I beg of you, ...']
['出来っこない']#[['できっこない']]#5#['&exp;']#['can never be able to']
['言わずもがな']#[['いわずもがな']]#5#['&exp;']#['(it) goes without saying', \"needn't be said\"]
['何人でも']#[['なんにんでも']]#5#['&exp;']#['any number of people']
['一から']#[['いちから']]#5#['&exp;']#['from the beginning', 'from scratch']
['言うまでもなく']#[['いうまでもなく'], ['ゆうまでもなく']]#5#['&exp;']#['obviously', 'as we all know', 'needless to say', 'of course', 'it goes without saying']
['間もない頃']#[['まもないころ']]#5#['&exp;']#['in the early period (of something)', 'at the beginning']
['足りとも']#[['たりとも']]#5#['&exp;']#['(not) even', '(not) any']
['だから何だ']#[['だからなんだ']]#5#['&exp;']#['so what!', 'who gives a damn?']
['何とでも']#[['なんとでも']]#5#['&exp;']#['whatever']
['何としても']#[['なんとしても']]#5#['&exp;']#['no matter what it takes', 'by any means necessary', 'at all costs', 'by hook or by crook']
['もう一つ']#[['もうひとつ']]#5#['&exp;']#['another', 'one more']
['ツーと言えばカー']#[['ツーといえばカー'], ['つうといえばかあ']]#5#['&exp;']#['quick to take a hint', 'very responsive', 'quick on the uptake']
['何かと言うと']#[['なにかというと']]#5#['&exp;']#['on the least pretext', 'at the drop of a hat']
['目じゃない']#[['めじゃない']]#5#['&exp;']#['no big deal', 'no match', 'not worth worrying about']
['いたちの道']#[['いたちのみち']]#5#['&exp;']#['not to write to or visit someone', {'_': 'road of the weasel (it is believed that if someone blocks the path a weasel, he will never take that path again)', '$': {'g_type': 'lit'}}]
['何れも此れも']#[['どれもこれも']]#5#['&exp;']#['each and every', 'all']
['濡れ手に粟']#[['ぬれてにあわ']]#5#['&exp;']#['easy profit']
['後入れ先出し']#[['あといれさきだし']]#5#['&exp;']#['last in, first out', 'LIFO']
['先入れ先出し']#[['さきいれさきだし']]#5#['&exp;']#['first in, first out', 'FIFO']
['先出し']#[['さきだし']]#5#['&exp;']#['first out']
['先入れ']#[['さきいれ']]#5#['&exp;']#['first in']
['雨後の筍']#[['うごのたけのこ'], ['うごのタケノコ']]#5#['&exp;']#['similar things turning up one after another', {'_': 'bamboo shoots after rain', '$': {'g_type': 'lit'}}]
['雨のやみ間']#[['あめのやみま']]#5#['&exp;']#['break in the rain', 'letup in the rain']
['いらして下さい']#[['いらしてください']]#5#['&exp;']#['please come (and visit us)', 'please come (to our shop)']
['いらっしゃって下さい']#[['いらっしゃってください']]#5#['&exp;']#['please come (and visit us)', 'please come (to our shop)']
['こちらの話']#[['こちらのはなし']]#5#['&exp;']#['matter being discussed (e.g. in a private conversation)']
['お後がよろしいようで']#[['おあとがよろしいようで']]#5#['&exp;']#[\"that's all from me, and now the next speaker\"]
['耳そろえて']#[['みみそろえて']]#5#['&exp;']#['all at once (usu. of payment)', 'at one go']
['みなまで言うな']#[['みなまでいうな']]#5#['&exp;']#[\"don't finish what you're saying\", \"stop what you're saying\"]
['と言うのに']#[['というのに']]#5#['&exp;']#['even though', 'despite', 'when']
['言うなれば']#[['いうなれば']]#5#['&exp;']#['so to speak']
['かたいことは言いっこなし']#[['かたいことはいいっこなし']]#5#['&exp;']#[\"let's put formalities aside\", \"let's not speak so stiffly\"]
['言いっこなし']#[['いいっこなし']]#5#['&exp;']#[\"let's not say (such things) to each other\"]
['いよいよという時']#[['いよいよというとき']]#5#['&exp;']#['(at the) last moment', '(in the) nick of time']
['今のうち']#[['いまのうち']]#5#['&exp;']#['now (while the time is ripe)', 'while one still can']
['一擲千金']#[['いってきせんきん']]#5#['&exp;']#[\"being lavish with one's money\", 'spending a huge sum of money at once on a treat']
['手も足も出ない']#[['てもあしもでない']]#5#['&exp;']#['cannot do a thing', 'feeling handcuffed', \"being at the end of one's tether\", \"being at one's wit's end\"]
['おまんまの食い上げ']#[['おまんまのくいあげ']]#5#['&exp;']#['losing the means of livelihood']
['何はさておき']#[['なにはさておき']]#5#['&exp;']#['before anything else', 'first of all']
['何はともあれ']#[['なにはともあれ']]#5#['&exp;']#['at any rate', 'in any case', 'at the very least', 'if nothing else']
['何人たりとも']#[['なんぴとたりとも'], ['なにびとたりとも'], ['なんびとたりとも']]#5#['&exp;']#['no one at all', 'no one, who he or she may be']
['何をかいわんや']#[['なにをかいわんや']]#5#['&exp;']#['what more can one say?', 'utterly at a loss for words (because of disbelief or disgust)']
['本来なら']#[['ほんらいなら']]#5#['&exp;']#['by all rights', 'properly speaking', 'legally speaking']
['万一のため']#[['まんいちのため']]#5#['&exp;']#['just in case']
['何だっていい']#[['なんだっていい']]#5#['&exp;']#[\"it doesn't matter what\", 'anything is fine']
['何でもいい']#[['なんでもいい']]#5#['&exp;']#[\"it doesn't matter what\", 'anything is fine']
['一つとっても']#[['ひとつとっても']]#5#['&exp;']#['one example of (when there are more examples)']
['ご多分にもれず']#[['ごたぶんにもれず']]#5#['&exp;']#['as is usual with', 'in common with']
['その手は食わない']#[['そのてはくわない']]#5#['&exp;']#['I am not going to fall for that trick', \"that trick won't work on me\"]
['日がな一日']#[['ひがないちにち']]#5#['&exp;']#['all day long']
['とは言うものの']#[['とはいうものの']]#5#['&exp;']#['having said that', 'be that as it may']
['言うところの']#[['いうところの']]#5#['&exp;']#['what is called', 'as it is called', 'the so-called', 'known as', 'so to speak']
['西も東も分からない']#[['にしもひがしもわからない']]#5#['&exp;']#[\"not knowing one's way around\", 'not familiar with the area', 'not knowing what to do']
['耳を揃えて']#[['みみをそろえて']]#5#['&exp;']#['(to pay off) in full']
['火の中水の中']#[['ひのなかみずのなか']]#5#['&exp;']#['hell and high water']
['かと言って']#[['かといって']]#5#['&exp;']#['having said that', 'on the other hand']
['と言うと']#[['というと']]#5#['&exp;']#['when it comes to ...', 'if one were to speak of ...', 'when one hears ...']
['どちらかと言うと']#[['どちらかというと']]#5#['&exp;']#['if anything', \"if pushed I'd say\", 'if I had to say']
['どちらかと言えば']#[['どちらかといえば']]#5#['&exp;']#['if anything', \"if pushed I'd say\", 'if I had to say']
['もう少しで']#[['もうすこしで']]#5#['&exp;']#['almost', 'nearly', 'close to']
['もう少しのところで']#[['もうすこしのところで']]#5#['&exp;']#['almost', 'nearly', 'close to']
['と言ってもいい']#[['といってもいい'], ['といってもよい']]#5#['&exp;']#['you could say', 'you might say', 'verging on the']
['と言うことはない']#[['ということはない']]#5#['&exp;']#['it is not possible (to, that)', 'there is no such thing as']
['おくびにも出さない']#[['おくびにもださない']]#5#['&exp;']#['not revealing (thoughts, feelings)', 'not breathing a word']
['百聞は一見にしかず']#[['ひゃくぶんはいっけんにしかず']]#5#['&exp;']#['seeing is believing', 'one eye-witness is better than many hearsays', 'a picture is worth a thousand words']
['時は金なり']#[['ときはかねなり']]#5#['&exp;']#['time is money']
['おととい来やがれ']#[['おとといきやがれ']]#5#['&exp;']#[\"don't you ever come here again!\", {'_': 'come here the day before yesterday', '$': {'g_type': 'lit'}}]
['新年おめでとう']#[['しんねんおめでとう']]#5#['&exp;']#['Happy New Year']
['新年おめでとうございます']#[['しんねんおめでとうございます']]#5#['&exp;']#['Happy New Year']
['と言えど']#[['といえど']]#5#['&exp;']#['be (that) as it may', 'having said that']
['三日と上げず']#[['みっかとあげず']]#5#['&exp;']#['almost every day', 'constantly']
['行ってまいります']#[['いってまいります']]#5#['&exp;']#['good bye', \"I'm off\", 'see you later']
['見る間に']#[['みるまに']]#5#['&exp;']#['quickly, suddenly (while one is watching)', \"before one's eyes\"]
['そう来なくっちゃ']#[['そうこなくっちゃ']]#5#['&exp;']#['I thought so', 'I suspected as much', 'Just as I thought', 'Now you are talking', \"That's the spirit\"]
['目の上のたんこぶ']#[['めのうえのたんこぶ']]#5#['&exp;']#[\"a thorn in one's side\", 'a pain in the butt (often someone higher in rank, ability, etc.)', \"a person standing in one's way\", \"a superior who obstructs one's freedom of action\"]
['人の口']#[['ひとのくち']]#5#['&exp;']#['what people say', 'rumours', 'public opinion']
['でなくて何だろう']#[['でなくてなんだろう']]#5#['&exp;']#['if not ... then what is it?', '(this) is nothing other than ...', '(it) must be ...', '(it) is definitely ...']
['分からん']#[['わからん']]#5#['&exp;']#[\"I don't know\"]
['時間のたつ']#[['じかんのたつ']]#5#['&exp;']#['passage of time', 'perceived time', 'relative time']
['それ来た']#[['それきた']]#5#['&exp;']#['there it is', 'there it comes', 'got it', 'of course', 'it figures', 'I knew it']
['今はこれまで']#[['いまはこれまで']]#5#['&conj;', '&exp;', '&adv;']#['unavoidable', 'this is it', 'this is the end', 'left with no choice', \"it's all over now\"]
['しばしば目']#[['しばしばめ']]#5#['&exp;']#['blinking away tears', 'blinking tear filled eyes']
['言えてる']#[['いえてる']]#5#['&exp;']#['You can say that again', 'Nice one']
['ブルータスお前もか']#[['ブルータスおまえもか']]#5#['&exp;']#['et tu, Brute?', 'even you, Brutus?']
['何れにも']#[['どれにも']]#5#['&exp;']#['none']
['どれ一つ']#[['どれひとつ']]#5#['&exp;']#['not one']
['何時から']#[['なんじから']]#5#['&exp;']#['from what time']
['日頃の行い']#[['ひごろのおこない']]#5#['&exp;']#[\"one's habitual behaviour (behavior)\"]
['上では']#[['うえでは']]#5#['&exp;']#['from the viewpoint of', 'according to']
['子は鎹']#[['こはかすがい']]#5#['&exp;']#['children are a bond between husband and wife', 'children hold marriages together']
['こう言った']#[['こういった']]#5#['&exp;']#['this sort of', 'this type of']
['３時のおやつ']#[['さんじのおやつ']]#5#['&exp;']#['afternoon refreshment', 'afternoon tea']
['言わでも']#[['いわでも']]#5#['&exp;']#['goes without saying', \"needn't be said\"]
['水魚']#[['すいぎょ']]#5#['&exp;']#['water and fish']
['男に二言はない']#[['おとこににごんはない']]#5#['&exp;']#[\"a man's word is his bond\", \"a man does not go back on what he's said\"]
['見かけによらず']#[['みかけによらず']]#5#['&exp;']#[\"in contrast to (one's, its) appearance\"]
['と言えなくもない']#[['といえなくもない']]#5#['&exp;']#['(one) could even say that']
['その分']#[['そのぶん']]#5#['&exp;']#['to that extent']
['お出でなさい']#[['おいでなさい']]#5#['&exp;']#['come', 'go', 'stay']
['それ見ろ']#[['それみろ']]#5#['&exp;']#['well, look at that']
['見して']#[['みして']]#5#['&exp;']#['show me']
['言わんこっちゃない']#[['いわんこっちゃない']]#5#['&exp;']#['I told you so']
['言わないことではない']#[['いわないことではない']]#5#['&exp;']#['I told you so']
['口にチャック']#[['くちにチャック']]#5#['&exp;']#['zip it (when used to others)', \"I'll shut up (when used by oneself)\", \"button (one's) lips\"]
['行けども行けども']#[['いけどもいけども']]#5#['&exp;']#['as (one) walks on, and on']
['気もない']#[['けもない']]#5#['&exp;']#['showing no signs of', 'there being no hint of']
['気の大きい']#[['きのおおきい']]#5#['&exp;']#['generous', 'big-hearted']
['日本語でおｋ']#[['にほんごでおけ'], ['にほんごでオッケー'], ['にほんごでオーケー']]#5#['&exp;']#[\"you're not making any sense\", 'can I have that in Japanese?']
['何だったら']#[['なんだったら']]#5#['&exp;']#['if you are so inclined', 'if it suits you', 'if you like']
['言われてみれば']#[['いわれてみれば']]#5#['&exp;']#['now that you say that', 'now that you mention it']
['気前がいい']#[['きまえがいい'], ['きまえがよい']]#5#['&exp;']#['lavish', 'profuse']
['見かけによらない']#[['みかけによらない']]#5#['&exp;']#[\"does not match (one's, its) appearance\"]
['言いやがって']#[['いいやがって']]#5#['&exp;']#[\"don't try and tell me that!\", \"don't try that shit on me\"]
['見れば見るほど']#[['みればみるほど']]#5#['&exp;']#['the more one looks (at it) the more...']
['こっちの話']#[['こっちのはなし']]#5#['&exp;']#['matter being discussed (e.g. in a private conversation)', \"it's not your business\", \"it doesn't matter (to you)\", \"it's a private matter\"]
['どうかと言うと']#[['どうかというと']]#5#['&exp;']#['if you ask me ...', 'as for ...']
['一人として']#[['ひとりとして']]#5#['&exp;']#['as one of']
['何ぞ']#[['なんぞ'], ['なにぞ'], ['なぞ']]#5#['&exp;']#['something']
['何なのか']#[['なんなのか'], ['なになのか']]#5#['&exp;']#['what is it (that)', 'the meaning of something', 'what something is about']
['人もあろうに']#[['ひともあろうに']]#5#['&exp;']#['of all people']
['ものは言いよう']#[['ものはいいよう']]#5#['&exp;']#['smooth words make smooth ways', \"it's not what you say, it's how you say it\"]
['立ちっぱなし']#[['たちっぱなし']]#5#['&exp;']#[\"standing on one's feet for a long time\"]
['二つに一つ']#[['ふたつにひとつ']]#5#['&exp;']#['one of two (possibilities, alternatives, etc.)']
['誰一人として']#[['だれひとりとして']]#5#['&exp;']#['(not) a single person', '(no) one']
['そうした中で']#[['そうしたなかで']]#5#['&exp;']#['meanwhile']
['人を見る目']#[['ひとをみるめ']]#5#['&exp;']#['an eye for people', 'the ability to judge character']
['いい年して']#[['いいとしして']]#5#['&exp;']#['(in spite of) being old enough to know better']
['ウの目タカの目']#[['ウのめタカのめ'], ['うのめたかのめ']]#5#['&exp;']#['eyes of a predator', 'keen eyes', {'_': 'eyes of a cormorant, eyes of a hawk', '$': {'g_type': 'lit'}}]
['何時何分']#[['なんじなんぷん']]#5#['&exp;']#['at what time', 'when']
['と言ってしまえばそれまで']#[['といってしまえばそれまで']]#5#['&exp;']#['it is certain true that ... (but)', \"you can't argue that it's not ... (but)\"]
['この分では']#[['このぶんでは']]#5#['&exp;']#['as affairs stand', 'judging from the present situation', 'as things are now']
['これより先']#[['これよりさき']]#5#['&exp;']#['ahead', 'further on', 'beyond (this place)']
['それ見たことか']#[['それみたことか']]#5#['&exp;']#['I told you so', 'you see that?']
['金が金を生む']#[['かねがこをうむ']]#5#['&exp;']#['money begets money']
['見ぬが花']#[['みぬがはな']]#5#['&exp;']#['reality can not compete with imagination', 'prospect is often better than possession']
['乞食を三日すればやめられぬ']#[['こじきをみっかすればやめられぬ']]#5#['&exp;']#['once a beggar, always a beggar', {'_': 'if one begs for three days, one cannot stop', '$': {'g_type': 'lit'}}]
['さらにも言わず']#[['さらにもいわず']]#5#['&exp;']#['needless to say']
['ここで会ったが百年目']#[['ここであったがひゃくねんめ']]#5#['&exp;']#['at last your time has come', 'I have found you at last']
['上には上がある']#[['うえにはうえがある']]#5#['&exp;']#['greatness is comparative', 'there is always someone better than you']
['人の噂も七十五日']#[['ひとのうわさもしちじゅうごにち'], ['ひとのうわさもななじゅうごにち']]#5#['&exp;']#['a wonder lasts but nine days', {'_': 'gossip lasts just 75 days', '$': {'g_type': 'lit'}}]
['人は見かけによらぬもの']#[['ひとはみかけによらぬもの']]#5#['&exp;']#['appearances can be deceiving', \"don't judge a book by its cover\"]
['人生僅か五十年']#[['じんせいわずかごじゅうねん']]#5#['&exp;']#['life is short', {'_': 'life is just fifty years', '$': {'g_type': 'lit'}}]
['その時はその時']#[['そのときはそのとき']]#5#['&exp;']#[\"we'll cross that bridge when we get there\", \"we'll think about it when the time comes\"]
['タダより高いものはない']#[['タダよりたかいものはない'], ['ただよりたかいものはない']]#5#['&exp;']#['nothing costs as much as what is given to us', \"there's no such thing as a free lunch\"]
['男やもめに蛆がわく']#[['おとこやもめにうじがわく']]#5#['&exp;']#['widowers are untidy', 'a man alone soon goes to seed', 'a man goes to pieces without a woman to look after him']
['東は東西は西']#[['ひがしはひがしにしはにし']]#5#['&exp;']#['East is East, and West is West']
['あちら立てればこちらが立たぬ']#[['あちらたてればこちらがたたぬ']]#5#['&exp;']#[\"it's hard to please everybody\", \"damned if you do and damned if you don't\"]
['小さい頃']#[['ちいさいころ']]#5#['&exp;']#['as a child', 'when one was a child']
['ゾンビ会社']#[['ゾンビかいしゃ']]#5#['&exp;']#['zombie businesses (firms that would have failed but for government intervention)']
['と言うより']#[['というより']]#5#['&exp;']#['rather than']
['聞いてみると']#[['きいてみると']]#5#['&exp;']#['on inquiry', 'if inquiring']
['尻が長い']#[['しりがながい']]#5#['&exp;']#['being a guest for too long (e.g. of a neighbor)']
['上と下']#[['うえとした']]#5#['&exp;']#['above and below']
['ちっちゃい人間']#[['ちっちゃいにんげん']]#5#['&exp;']#['person of poor character', 'narrow-minded', 'unpleasant person', 'gossip-monger', 'person of low self-esteem']
['百年前']#[['ひゃくねんまえ']]#5#['&exp;']#['one hundred years ago', 'a hundred year previously']
['あまりと言えば']#[['あまりといえば']]#5#['&exp;']#['excessively']
['気もそぞろ']#[['きもそぞろ']]#5#['&exp;']#['feeling restless', 'feeling nervous', 'fidgety', 'distracted']
['今までにも']#[['いままでにも']]#5#['&exp;']#['up until now', 'as recently as the present']
['何だっけ']#[['なんだっけ']]#5#['&exp;']#['what is it?']
['本来から言えば']#[['ほんらいからいえば']]#5#['&exp;']#['by all rights', 'legally speaking', 'properly speaking']
['本来であれば']#[['ほんらいであれば']]#5#['&exp;']#['by all rights', 'legally speaking', 'properly speaking']
['何日か']#[['なんにちか']]#5#['&exp;']#['some days', 'several days']
['いく日か']#[['いくにちか']]#5#['&exp;']#['some days', 'several days']
