Kanji,Reading,JLPT,Type,Meaning
['愛読書'],[['あいどくしょ']],3,['&n;'],"['favourite book', 'favorite book']"
['愛馬'],[['あいば']],3,['&n;'],"['favourite horse', 'favorite horse']"
['悪衣'],[['あくい']],3,['&n;'],['shabby clothes']
['悪果'],[['あっか']],3,['&n;'],['bad results']
['悪貨'],"[['あっか'], ['あくか']]",3,['&n;'],['bad money']
['悪球'],[['あっきゅう']],3,['&n;'],"['hard ball to hit', 'bad pitch']"
['悪玉'],"[['あくだま'], ['あくたま']]",3,['&n;'],"['bad character', 'bad person', 'villain', 'baddie']"
['悪形'],"[['あくがた'], ['あくけい']]",3,['&n;'],"[""villain's part""]"
['悪材料'],[['あくざいりょう']],3,['&n;'],"['adverse stock market factor', 'bearish market factor']"
['悪酒'],[['あくしゅ']],3,['&n;'],['cheap liquor']
['悪神'],[['あくじん']],3,['&n;'],['evil god']
['悪相'],[['あくそう']],3,['&n;'],['evil countenance']
['悪達者'],[['わるだっしゃ']],3,"['&adj-na;', '&n;']",['fast slipshod work']
['悪天候'],[['あくてんこう']],3,['&n;'],['bad weather']
['悪徒'],[['あくと']],3,['&n;'],"['rascal', 'scoundrel', 'villain']"
['悪童'],[['あくどう']],3,['&n;'],"['bad boy', 'naughty child', 'brat']"
['悪熱'],[['おねつ']],3,['&n;'],['fever following a chill']
['悪念'],[['あくねん']],3,['&n;'],"['evil thought', 'malicious motive', 'spite']"
['悪筆'],[['あくひつ']],3,['&n;'],['poor handwriting']
['悪平等'],[['あくびょうどう']],3,"['&adj-na;', '&n;']","['misguided equality', 'misconceived equality', 'leaning over backwards to be impartial']"
['悪法'],[['あくほう']],3,['&n;'],['bad law']
['悪遊び'],[['わるあそび']],3,['&n;'],"['prank', 'evil pleasures', 'gambling']"
['悪令'],[['あくれい']],3,['&n;'],['bad decree']
['悪例'],[['あくれい']],3,['&n;'],"['bad example', 'bad precedent']"
['悪路'],[['あくろ']],3,['&n;'],['bad road']
['飴玉'],[['あめだま']],3,['&n;'],['candy']
['安酒場'],[['やすさかば']],3,['&n;'],['cheap saloon']
['安宿'],[['やすやど']],3,['&n;'],['cheap hotel']
['安静時'],[['あんせいじ']],3,['&n;'],"['resting', 'at rest', 'during rest']"
['安全器'],[['あんぜんき']],3,['&n;'],['safety device']
['安全期'],[['あんぜんき']],3,['&n;'],['safe period']
['安全教育'],[['あんぜんきょういく']],3,['&n;'],['safety education']
['安全地帯'],[['あんぜんちたい']],3,['&n;'],['safety zone']
['安直'],[['あんちょく']],3,"['&adj-na;', '&n;']","['inexpensive', 'cheap']"
['安定器'],[['あんていき']],3,['&n;'],"['stabilizer', 'stabiliser', 'electrical ballast (e.g. fluorescent light)']"
['安定同位体'],[['あんていどういたい']],3,['&n;'],['stable isotope']
['安倍川餅'],[['あべかわもち']],3,['&n;'],"['abekawa mochi', {'_': 'rice cake with kinako', '$': {'g_type': 'expl'}}]"
['暗雲'],[['あんうん']],3,['&n;'],['dark clouds']
['暗君'],[['あんくん']],3,['&n;'],['foolish ruler']
['暗号化手法'],[['あんごうかしゅほう']],3,['&n;'],['cryptography']
['暗号手法'],[['あんごうしゅほう']],3,['&n;'],"['cryptography', 'cryptographic technique']"
['暗黒期'],[['あんこくき']],3,['&n;'],"['eclipse period (in viral lifecycle)', 'eclipse phase']"
['暗黒大陸'],[['あんこくたいりく']],3,['&n;'],['Dark Continent (i.e. Africa)']
['暗流'],[['あんりゅう']],3,['&n;'],['undercurrent']
['案'],[['あん']],3,"['&n;', '&n-suf;']","['idea', 'plan', 'proposal', 'suggestion', '(government) bill']"
['案下'],[['あんか']],3,['&n;'],"[""word of respect added to the addressee's name on a letter""]"
['案山子'],"[['かかし'], ['かがし'], ['あんざんし'], ['そおど'], ['そおず'], ['そほず'], ['そほど']]",3,['&n;'],['scarecrow']
['案出'],[['あんしゅつ']],3,['&n;'],['contrivance']
['案内係'],[['あんないがかり']],3,['&n;'],['clerk at the information desk']
['案内所'],[['あんないじょ']],3,['&n;'],['information desk']
['案内書'],[['あんないしょ']],3,['&n;'],"['guidebook', 'guide']"
['闇雲'],[['やみくも']],3,"['&adj-na;', '&n;']","['reckless', '(at) random', 'haphazard', 'blind', 'sudden', 'abrupt']"
['闇路'],[['やみじ']],3,['&n;'],['dark road']
['鞍部'],[['あんぶ']],3,['&n;'],"['col', 'saddle between mountains']"
['以内'],[['いない']],3,"['&n;', '&n-suf;', '&adv;']","['within', 'inside of', 'less than']"
['位'],[['くらい']],3,['&n;'],"['throne', 'crown', ""(nobleman's) seat""]"
['位階'],[['いかい']],3,['&n;'],['court rank']
['位官'],[['いかん']],3,['&n;'],['rank and official position']
['位記'],[['いき']],3,['&n;'],['court rank diploma']
['位次'],[['いじ']],3,['&n;'],"['order of rank', 'order of seating']"
['位相'],[['いそう']],3,['&n;'],"['phase (e.g. wave, electricity, moon)']"
['位相空間'],[['いそうくうかん']],3,['&n;'],['phase space']
['位置付け'],"[['いちづけ'], ['いちつけ']]",3,['&n;'],"['placement', 'fixed position', 'mapping out', 'location']"
['位牌'],[['いはい']],3,['&n;'],['Buddhist mortuary tablet']
['位牌堂'],[['いはいどう']],3,['&n;'],['mortuary chapel']
['囲い'],[['かこい']],3,['&n;'],"['enclosure', 'fence', 'wall', 'pen', 'paling']"
['囲み記事'],[['かこみきじ']],3,['&n;'],['(newspaper) column']
['委員'],[['いいん']],3,['&n;'],['committee member']
['委員会'],[['いいんかい']],3,['&n;'],"['committee', 'commission', 'board', 'panel', 'committee meeting']"
['委員長'],[['いいんちょう']],3,['&n;'],"['(committee) chairman', 'president']"
['委曲'],[['いきょく']],3,['&n;'],"['details', 'circumstances']"
['委細'],[['いさい']],3,['&n;'],"['details', 'particulars']"
['意思決定機関'],[['いしけっていきかん']],3,['&n;'],['decision-making body']
['意思決定'],[['いしけってい']],3,['&n;'],['decision-making']
['意馬'],[['いば']],3,['&n;'],['uncontrolled']
['意味深長'],[['いみしんちょう']],3,"['&adj-na;', '&n;']","['with profound (often hidden) meaning', 'pregnant with significance', 'meaningful', 'suggestive', 'interesting']"
['胃'],[['い']],3,['&n;'],['stomach']
['胃がん'],"[['いがん'], ['いガン']]",3,['&n;'],['stomach cancer']
['胃散'],[['いさん']],3,['&n;'],['stomach medicine']
['胃潰瘍'],[['いかいよう']],3,['&n;'],['stomach ulcer']
['胃薬'],[['いぐすり']],3,['&n;'],['stomach medicine']
['衣'],[['ころも']],3,['&n;'],"['clothes', 'garment']"
['衣桁'],[['いこう']],3,['&n;'],['clothes rack']
['衣食'],[['いしょく']],3,['&n;'],"['food and clothing', 'livelihood', 'living']"
['衣食住'],[['いしょくじゅう']],3,['&n;'],"['necessities of life (food, clothing and shelter)']"
['衣帯'],[['いたい']],3,['&n;'],"['clothes and obi', 'full court dress']"
['衣服'],[['いふく']],3,['&n;'],['clothes']
['衣料'],[['いりょう']],3,['&n;'],['clothing']
['医化学'],[['いかがく']],3,['&n;'],['medical chemistry']
['医科'],[['いか']],3,['&n;'],"['medical science', 'medical department']"
['医科大学'],[['いかだいがく']],3,['&n;'],['medical school']
['医学史'],[['いがくし']],3,['&n;'],['history of medicine']
['医学部'],[['いがくぶ']],3,['&n;'],['medical faculty']
['医官'],[['いかん']],3,['&n;'],['medical officer']
['医局'],[['いきょく']],3,['&n;'],"['medical office (esp. in a hospital)', ""doctor's office""]"
['医事伝道'],[['いじでんどう']],3,['&n;'],['medical missionary work']
['育ち'],[['そだち']],3,['&n;'],"['growth', 'breeding']"
['育て'],[['そだて']],3,['&n;'],"['bringing up', 'raising']"
['育ての親'],[['そだてのおや']],3,['&n;'],['foster parents']
['育て親'],[['そだておや']],3,['&n;'],['foster parent']
['育て方'],[['そだてかた']],3,['&n;'],"['method of bringing up', 'method of raising']"
['育英'],[['いくえい']],3,['&n;'],"['education of gifted young people', 'providing financial support to gifted students']"
['育英会'],[['いくえいかい']],3,['&n;'],"['scholarship society', 'educational society', 'honor society']"
['育児院'],[['いくじいん']],3,['&n;'],"['orphanage', 'nursery school']"
['育児園'],[['いくじえん']],3,['&n;'],"['baby nursery', 'baby-farm']"
['育児時間'],[['いくじじかん']],3,['&n;'],['nursing time']
['育児室'],[['いくじしつ']],3,['&n;'],['nursery']
['育児食'],[['いくじしょく']],3,['&n;'],['baby food']
['育児法'],[['いくじほう']],3,['&n;'],['child-rearing practice']
['育種家'],[['いくしゅか']],3,['&n;'],"['breeder', 'grower']"
['育種所'],[['いくしゅじょ']],3,['&n;'],['(plant) nursery']
['一つ身'],[['ひとつみ']],3,['&n;'],['baby clothes']
['一つ置き'],[['ひとつおき']],3,['&n;'],"['alternate', 'every other one']"
['一案'],[['いちあん']],3,['&n;'],"['idea', 'plan']"
['一衣帯水'],[['いちいたいすい']],3,['&n;'],"['(being separated only by a) narrow strip of water', 'narrow strait (channel, river)']"
['一羽'],[['いちわ']],3,['&n;'],['one (bird)']
['１円玉'],[['いちえんだま']],3,['&n;'],['one-yen coin']
['一円札'],[['いちえんさつ']],3,['&n;'],['one-yen bill']
['一塩'],[['ひとしお']],3,['&n;'],['slightly salted']
['一億'],[['いちおく']],3,['&n;'],"['100,000,000', 'one hundred million']"
['一音節'],[['いちおんせつ']],3,['&n;'],['monosyllable']
['一荷'],[['いっか']],3,['&n;'],['one load']
['一回戦'],[['いっかいせん']],3,['&n;'],"['first game', 'first round (of tennis, etc.)']"
['一階'],[['いっかい']],3,['&n;'],"['first floor', 'ground floor']"
['一角'],"[['いっかく'], ['イッカク']]",3,['&n;'],"['corner', 'section', 'point', 'part']"
['一管'],[['いっかん']],3,['&n;'],"['one flute', 'one brush']"
['一丸'],[['いちがん']],3,['&n;'],"['one lump', 'one body', 'one group']"
['一期'],[['いちご']],3,['&n;'],"[""one's whole life"", ""one's lifetime""]"
['一期'],[['いっき']],3,['&n;'],"['one term', 'one period']"
['一期一会'],[['いちごいちえ']],3,['&n;'],['once-in-a-lifetime encounter (hence should be cherished as such)']
['一気呵成'],[['いっきかせい']],3,"['&adv;', '&n;']","['finishing writing, work, etc. at a stroke (stretch)', 'knocking something off without a break']"
['一議'],[['いちぎ']],3,['&n;'],"['word (opinion, objection)']"
['一級'],[['いっきゅう']],3,"['&adj-na;', '&n;']","['one grade', 'first-class', 'primary']"
['一局'],[['いっきょく']],3,['&n;'],"['one game (of go, shogi, etc.)']"
['一局部'],[['いちきょくぶ']],3,['&n;'],['one part']
['一曲'],[['いっきょく']],3,['&n;'],"['tune (melody, piece of music)']"
['一具'],[['いちぐ']],3,['&n;'],['one set']
['一軍'],[['いちぐん']],3,['&n;'],"['one army', 'whole army']"
['一芸'],[['いちげい']],3,['&n;'],"['an art', 'one talent']"
['一戸'],[['いっこ']],3,['&n;'],"['one house', 'household']"
['一戸建て'],[['いっこだて']],3,['&n;'],"['detached house', 'stand-alone house', 'single-family home']"
['一口商い'],[['ひとくちあきない']],3,['&n;'],"['immediate deal', 'deal sealed by one word']"
['一号'],[['いちごう']],3,['&n;'],['number one']
['一昨'],[['いっさく']],3,['&n;'],['one previous']
['一札'],[['いっさつ']],3,['&n;'],"['document', 'bond']"
['一皿'],[['ひとさら']],3,['&n;'],"['plate', 'dish (of food)']"
['一子相伝'],[['いっしそうでん']],3,['&n;'],"['transmission of the secrets of an art, craft, trade or learning from father to only one child']"
['一指'],[['いっし']],3,['&n;'],['one finger']
['一指当たり'],[['いちゆびあたり']],3,['&n;'],['span']
['一糸'],[['いっし']],3,['&n;'],"['thread', 'strand', 'string']"
['一糸一毫'],[['いっしいちごう']],3,['&n;'],['tiny amount']
['一次'],[['いちじ']],3,"['&adj-f;', '&n;']","['first', 'preliminary']"
['一次元'],[['いちじげん']],3,['&n;'],['one dimensional']
['一次線輪'],[['いちじせんりん']],3,['&n;'],['primary coil']
['一次電流'],[['いちじでんりゅう']],3,['&n;'],['primary current']
['一式'],[['いっしき']],3,['&n;'],"['complete set', 'all', 'everything']"
['一失'],[['いっしつ']],3,['&n;'],"['a loss', 'a failure', 'a mistake', 'an error']"
['一種'],[['いっしゅ']],3,['&n;'],"['a kind', 'a sort', 'a variety', 'a species']"
['一周期'],[['いっしゅうき']],3,['&n;'],['period']
['一周年'],[['いっしゅうねん']],3,['&n;'],['one full year']
