Kanji,Reading,JLPT,Type,Meaning
['はた迷惑'],[['はためいわく']],1,"['&adj-na;', '&n;']","['nuisance to other people', 'inconvenience to others']"
['罰一'],"[['ばついち'], ['バツいち'], ['バツイチ']]",1,['&n;'],"['being once divorced', 'one-time divorcee', {'_': 'one x mark (i.e. one name struck from the family register)', '$': {'g_type': 'lit'}}]"
['袱紗'],[['ふくさ']],1,['&n;'],"['small silk wrapper', 'small cloth for wiping tea utensils', 'crepe wrapper']"
['穂紫蘇'],[['ほじそ']],1,['&n;'],['inflorescence of shiso (used as a sashimi garnish)']
['ぼっ手繰り'],"[['ぼったくり'], ['ボッタクリ']]",1,['&n;'],"['rip-off', 'unfair overcharging', 'clip joint']"
['忠実'],[['ちゅうじつ']],1,"['&adj-na;', '&n;']","['faithful', 'devoted', 'loyal', 'honest', 'true']"
['遣り様'],[['やりよう']],1,['&n;'],['way of doing something']
['縁'],"[['ゆかり'], ['しょえん']]",1,['&n;'],"['connection (to a person, place, etc.)', 'relation', 'affinity']"
['アクリル酸'],[['アクリルさん']],1,['&n;'],['acrylic acid']
['亜細亜'],[['アジア']],1,['&n;'],['Asia']
['アドレス帳'],[['アドレスちょう']],1,['&n;'],['address book']
['アミノ酸'],[['アミノさん']],1,['&n;'],['amino acid']
['亜爾加里'],[['アルカリ']],1,['&n;'],['alkali']
['アルギン酸'],[['アルギンさん']],1,['&n;'],['alginic acid']
['アルコール依存症'],[['アルコールいぞんしょう']],1,['&n;'],"['alcohol dependency', 'alcoholism']"
['英吉利'],[['イギリス']],1,['&n;'],"['United Kingdom', 'Britain', 'Great Britain']"
['イスラム原理主義'],"[['イスラムげんりしゅぎ'], ['イスラームげんりしゅぎ']]",1,['&n;'],['Islamic fundamentalism']
['伊太利'],"[['イタリア'], ['イタリヤ']]",1,['&n;'],['Italy']
['イノシン酸'],[['イノシンさん']],1,['&n;'],['inosinic acid']
['印度支那'],[['インドシナ']],1,['&n;'],['Indochina']
['印度尼西亜'],[['インドネシア']],1,['&n;'],['Indonesia']
['烏克蘭'],[['ウクライナ']],1,['&n;'],['Ukraine']
['宇柳貝'],"[['ウルグアイ'], ['ウルグァイ']]",1,['&n;'],['Uruguay']
['越幾斯'],[['エキス']],1,['&n;'],"['extract (of plants, meat, etc.)', 'essence', 'concentrate', 'concentrated stock']"
['厄瓜多'],[['エクアドル']],1,['&n;'],['Ecuador']
['埃及'],"[['エジプト'], ['エジブト']]",1,['&n;'],['Egypt']
['エルピー盤'],[['エルピーばん']],1,['&n;'],"['LP', 'long-playing record']"
['エンジン故障'],[['エンジンこしょう']],1,['&n;'],['engine failure']
['阿蘭陀'],[['オランダ']],1,['&n;'],"['Netherlands', 'Holland']"
['加加阿'],[['カカオ']],1,['&n;'],"['cacao', 'cocoa']"
['加奈陀'],[['カナダ']],1,['&n;'],['Canada']
['寒武利亜'],[['カンブリア']],1,['&n;'],['Cambria (old name for Wales)']
['ガス栓'],[['ガスせん']],1,['&n;'],"['gas tap', 'gas cock']"
['硝子'],"[['ガラス'], ['しょうし']]",1,['&n;'],"['glass', 'pane']"
['玖馬'],"[['キューバ'], ['クーバ']]",1,['&n;'],['Cuba']
['切支丹'],[['キリシタン']],1,['&n;'],"['early Japanese Christianity (from the later Muromachi period)', 'early Japanese Christian']"
['基督'],"[['キリスト'], ['クリスト']]",1,['&n;'],['Christ']
['ギター弦'],[['ギターげん']],1,['&n;'],['guitar string']
['科威都'],"[['クウェート'], ['クウェイト']]",1,['&n;'],['Kuwait']
['臥児狼徳'],[['グリーンランド']],1,['&n;'],['Greenland']
['グループ分離キャラクタ'],[['グループぶんりキャラクタ']],1,['&n;'],"['group separator', 'GS']"
['グレゴリオ暦'],[['グレゴリオれき']],1,['&n;'],['Gregorian calendar']
['剣橋'],[['ケンブリッジ']],1,['&n;'],['Cambridge']
['コーヒー豆'],[['コーヒーまめ']],1,['&n;'],['coffee bean']
['哥倫比亜'],[['コロンビア']],1,['&n;'],['Colombia']
['混凝土'],[['コンクリート']],1,['&n;'],['concrete']
['コンピューター援用生産'],[['コンピューターえんようせいさん']],1,['&n;'],"['computer-aided manufacture', 'CAM']"
['コンピューター援用設計'],[['コンピューターえんようせっけい']],1,['&n;'],"['computer-aided design', 'CAD']"
['護謨'],"[['ゴム'], ['ごむ']]",1,['&n;'],"['gum', 'rubber']"
['西貢'],[['サイゴン']],1,['&n;'],['Saigon']
['サハラ砂漠'],[['サハラさばく']],1,['&n;'],['Sahara Desert']
['朱欒'],"[['ザボン'], ['ざぼん']]",1,['&n;'],"['pomelo (Citrus maxima)', 'shaddock']"
['シーア派'],[['シーアは']],1,['&n;'],['Shia (Islam)']
['舎路'],[['シアトル']],1,['&n;'],['Seattle']
['システム分析'],[['システムぶんせき']],1,['&n;'],['systems analysis']
['雪特尼'],[['シドニー']],1,['&n;'],['Sydney']
['西比利亜'],"[['シベリア'], ['シベリヤ']]",1,['&n;'],['Siberia']
['暹羅'],"[['シャム'], ['シャムロ']]",1,['&n;'],['Siam (former name of Thailand)']
['叙利亜'],[['シリア']],1,['&n;'],['Syria']
['新嘉坡'],[['シンガポール']],1,['&n;'],['Singapore']
['ジェット推進研究所'],[['ジェットすいしんけんきゅうしょ']],1,['&n;'],"['Jet Propulsion Laboratory', 'JPL']"
['寿府'],[['ジュネーブ']],1,['&n;'],['Geneva']
['ジュラ紀'],[['ジュラき']],1,['&n;'],['Jurassic (period)']
['成吉思汗'],"[['ジンギスかん'], ['ジンギスカン']]",1,['&n;'],"['jingisukan', {'_': 'grilled mutton and vegetable dish', '$': {'g_type': 'expl'}}]"
['瑞西'],[['スイス']],1,['&n;'],['Switzerland']
['瑞典'],"[['スウェーデン'], ['スエーデン'], ['スヰーデン']]",1,['&n;'],['Sweden']
['蘇格蘭'],[['スコットランド']],1,['&n;'],['Scotland']
['士篤恒'],[['ストックホルム']],1,['&n;'],['Stockholm (Sweden)']
['ストックホルム症候群'],[['ストックホルムしょうこうぐん']],1,['&n;'],['Stockholm syndrome']
['スパイ行為'],[['スパイこうい']],1,['&n;'],['espionage']
['塞爾維'],[['セルビア']],1,['&n;'],['Serbia']
['仙'],[['セント']],1,['&n;'],['cent (monetary unit)']
['蘇維埃'],[['ソビエト']],1,['&n;'],['soviet']
['ダウ平均株価'],[['ダウへいきんかぶか']],1,['&n;'],['Dow-Jones average (New York Stock Exchange)']
['ダムダム弾'],[['ダムダムだん']],1,['&n;'],['dum-dum ammunition']
['窒扶斯'],"[['ちふす'], ['ちぶす'], ['チフス'], ['チブス']]",1,['&n;'],"['typhoid fever', 'typhus']"
['突尼斯'],"[['チュニジア'], ['テュニジア']]",1,['&n;'],['Tunisia']
['智利'],[['チリ']],1,['&n;'],['Chile']
['第希蘭'],[['テヘラン']],1,['&n;'],['Tehran (Iran)']
['テロ攻撃'],[['テロこうげき']],1,['&n;'],['terrorist attack']
['テロ組織'],[['テロそしき']],1,['&n;'],"['terrorist organization', 'terrorist organisation']"
['テロ対策'],[['テロたいさく']],1,['&n;'],['anti-terrorist']
['データ解析'],[['データかいせき']],1,['&n;'],['data analysis']
['丁抹'],[['デンマーク']],1,['&n;'],['Denmark']
['トランプ狂'],[['トランプきょう']],1,['&n;'],['card freak']
['トルコ風呂'],[['トルコぶろ']],1,['&n;'],['Turkish bath']
['ドイツ連邦共和国'],[['ドイツれんぽうきょうわこく']],1,['&n;'],['Federal Republic of Germany (former West Germany)']
['尼羅'],[['ナイル']],1,['&n;'],['Nile (river)']
['尼加拉瓦'],"[['ニカラグア'], ['ニカラグワ']]",1,['&n;'],['Nicaragua']
['新西蘭'],"[['ニュージーランド'], ['ニュージランド']]",1,['&n;'],['New Zealand']
['ニュース媒体'],[['ニュースばいたい']],1,['&n;'],['news media']
['ノースウェスト准州'],[['ノースウェストじゅんしゅう']],1,['&n;'],['Northwest Territories']
['諾威'],[['ノルウェー']],1,['&n;'],['Norway']
['ハッブル望遠鏡'],[['ハッブルぼうえんきょう']],1,['&n;'],['Hubble Telescope']
['洪牙利'],[['ハンガリー']],1,['&n;'],['Hungary']
['バイオ素子'],[['バイオそし']],1,['&n;'],['bio-device']
['巴格達'],"[['バグダッド'], ['バグダード']]",1,['&n;'],['Baghdad (Iraq)']
['盤谷'],"[['バンコク'], ['バンコック']]",1,['&n;'],['Bangkok (Thailand)']
['パートタイム従業員'],[['パートタイムじゅうぎょういん']],1,['&n;'],['part time employee']
['パイプ爆弾'],[['パイプばくだん']],1,['&n;'],['pipe bomb']
['巴基斯担'],[['パキスタン']],1,['&n;'],['Pakistan']
['伴天連'],[['バテレン']],1,['&n;'],"['padre', {'_': 'title for Portuguese Jesuits (in Japan in the 16th century)', '$': {'g_type': 'expl'}}]"
['巴奈馬'],[['パナマ']],1,['&n;'],['Panama']
['巴里'],[['パリ']],1,['&n;'],['Paris (France)']
['ビール瓶'],[['ビールびん']],1,['&n;'],['beer bottle']
['ビタミン剤'],[['ビタミンざい']],1,['&n;'],['vitamin pills']
['びらん剤'],"[['びらんざい'], ['ビランざい']]",1,['&n;'],"['blister agent', 'vesicant']"
['ファイル分離キャラクタ'],[['ファイルぶんりキャラクタ']],1,['&n;'],"['file separator', 'FS']"
['比律賓'],"[['フィリピン'], ['フィリッピン'], ['フイリピン']]",1,['&n;'],['Philippines']
['芬蘭'],[['フィンランド']],1,['&n;'],['Finland']
['フッ素'],"[['フッそ'], ['ふっそ'], ['フッソ']]",1,['&n;'],['fluorine (F)']
['フリント硝子'],"[['フリントガラス'], ['フリント・ガラス']]",1,['&n;'],['flint glass']
['フルタイム従業員'],[['フルタイムじゅうぎょういん']],1,['&n;'],['full-time employee']
['伯剌西爾'],[['ブラジル']],1,['&n;'],['Brazil']
['プー太郎'],"[['ぷうたろう'], ['プーたろう'], ['ふうたろう'], ['ぷーたろう'], ['プータロー']]",1,['&n;'],"['unemployed person', 'vagabond', 'floater', 'vagrant']"
['プラスチック爆弾'],[['プラスチックばくだん']],1,['&n;'],['plastic explosive']
['白耳義'],[['ベルギー']],1,['&n;'],['Belgium']
['弁柄'],"[['べんがら'], ['ベンガラ']]",1,['&n;'],"['red iron oxide', 'rouge']"
['飛竜'],[['ペーロン']],1,['&n;'],"['dragon boat (long 22-person canoe used for racing)', 'races with such boats']"
['秘露'],[['ペルー']],1,['&n;'],['Peru']
['ボール盤'],[['ボールばん']],1,['&n;'],"['drill press', 'drilling machine']"
['波蘭'],[['ポーランド']],1,['&n;'],['Poland']
['マーケティング策略'],[['マーケティングさくりゃく']],1,['&n;'],['marketing tactic']
['燐寸'],[['マッチ']],1,['&n;'],['match (to light fire with)']
['馬尼剌'],[['マニラ']],1,['&n;'],['Manila (Philippines)']
['馬克'],[['マルク']],1,['&n;'],['mark (currency)']
['マルコフ遷移'],[['マルコフせんい']],1,['&n;'],['Markov transition']
['馬来西亜'],[['マレーシア']],1,['&n;'],['Malaysia']
['木乃伊'],"[['ミイラ'], ['みいら']]",1,['&n;'],['mummy']
['弥撒'],[['ミサ']],1,['&n;'],['(Catholic) Mass']
['ミサイル駆逐艦'],[['ミサイルくちくかん']],1,['&n;'],['(guided) missile destroyer']
['ミサイル防衛'],[['ミサイルぼうえい']],1,['&n;'],"['missile defence', 'missile defense']"
['墨西哥'],"[['メキシコ'], ['メヒコ']]",1,['&n;'],['Mexico']
['モーメント項'],[['モーメントこう']],1,['&n;'],['momentum']
['摩洛哥'],[['モロッコ']],1,['&n;'],['Morocco']
['ユーコン准州'],[['ユーコンじゅんしゅう']],1,['&n;'],['Yukon Territory']
['猶太'],[['ユダヤ']],1,['&n;'],['Judea (southern Palestine)']
['ユニット分離キャラクタ'],[['ユニットぶんりキャラクタ']],1,['&n;'],"['unit separator', 'US']"
['沃度丁幾'],"[['ようどちんき'], ['ヨードチンキ']]",1,['&n;'],['tincture of iodine']
['欧羅巴'],[['ヨーロッパ']],1,['&n;'],['Europe']
['羅宇'],[['ラオス']],1,['&n;'],['Laos']
['拉丁'],"[['らてん'], ['ラテン']]",1,['&n;'],['Latin (language)']
['ランブル鞭毛虫症'],[['ランブルべんもうちゅうしょう']],1,['&n;'],['giardiasis']
['リストラ策'],[['リストラさく']],1,['&n;'],['restructuring scheme']
['リノール酸'],[['リノールさん']],1,['&n;'],['linoleic acid']
['利比利亜'],[['リベリア']],1,['&n;'],['Liberia']
['淋巴'],"[['リンパ'], ['りんぱ']]",1,['&n;'],['lymph']
['リン酸'],"[['リンさん'], ['りんさん']]",1,['&n;'],['phosphoric acid (H3PO4)']
['レコードの溝'],[['レコードのみぞ']],1,['&n;'],['record groove']
['レコード分離キャラクタ'],[['レコードぶんりキャラクタ']],1,['&n;'],"['record separator', 'RS']"
['レジオネラ菌'],[['レジオネラきん']],1,['&n;'],"[""Legionella pneumophila (bacteria that causes Legionnaires' disease)""]"
['レジオネラ症'],[['レジオネラしょう']],1,['&n;'],"[""Legionnaires' disease""]"
['黎巴嫩'],[['レバノン']],1,['&n;'],['Lebanon']
['ロケット発射筒'],[['ロケットはっしゃとう']],1,['&n;'],['rocket launcher']
['露'],"[['ろ'], ['ロ']]",1,"['&n;', '&n-pref;', '&n-suf;']",['Russia']
['ロボットの視覚'],[['ロボットのしかく']],1,['&n;'],['robot vision']
['倫敦'],[['ロンドン']],1,['&n;'],['London (UK)']
['ワープロ馬鹿'],[['ワープロばか']],1,['&n;'],['someone whose kanji-writing ability has suffered due to overreliance on the kana-to-kanji conversion systems used to input Japanese text on a computer']
['華盛頓'],[['ワシントン']],1,['&n;'],"['Washington, DC (United States)']"
['亜鉛'],[['あえん']],1,['&n;'],['zinc (Zn)']
['亜鉛引き'],[['あえんびき']],1,"['&adj-no;', '&n;']","['zinc-coated', 'galvanized', 'galvanised']"
['亜鉛華'],[['あえんか']],1,['&n;'],"['zinc white', 'zinc oxide', 'flowers of zinc']"
['亜鉛凸版'],[['あえんとっぱん']],1,['&n;'],['photoengraving']
['亜鉛板'],[['あえんばん']],1,['&n;'],"['zinc plate', 'zinc sheet']"
['亜鉛版'],[['あえんばん']],1,['&n;'],['zinc etching']
['亜鉛末'],[['あえんまつ']],1,['&n;'],['zinc dust']
['亜欧'],[['あおう']],1,['&n;'],"['Asia and Europe', 'Eurasia']"
['亜温帯'],[['あおんたい']],1,['&n;'],['subtemperate zone']
['亜科'],[['あか']],1,['&n;'],['subfamily']
['亜寒帯'],[['あかんたい']],1,['&n;'],['subarctic zone']
['亜群'],[['あぐん']],1,['&n;'],['subgroup']
['亜綱'],[['あこう']],1,['&n;'],['subclass']
['亜爾然丁'],[['アルゼンチン']],1,['&n;'],['Argentina']
['亜種'],[['あしゅ']],1,"['&n;', '&n-suf;']",['subspecies']
['亜硝酸'],[['あしょうさん']],1,['&n;'],['nitrous acid']
['亜硝酸塩'],[['あしょうさんえん']],1,['&n;'],['nitrite']
['亜聖'],[['あせい']],1,['&n;'],['sage of the second order']
['亜属'],[['あぞく']],1,['&n;'],['subgenus']
['亜族'],[['あぞく']],1,['&n;'],['subgroup (of the periodic table)']
['亜熱帯'],[['あねったい']],1,['&n;'],['subtropics']
['亜米利加'],[['アメリカ']],1,['&n;'],"['(United States of) America', 'United States', 'US', 'USA']"
['アメリカ合衆国'],[['アメリカがっしゅうこく']],1,['&n;'],['United States of America']
['アメリカ杉'],"[['アメリカすぎ'], ['アメリカスギ']]",1,['&n;'],['redwood']
['亜麻糸'],[['あまいと']],1,['&n;'],['flax yarn']
['亜麻織物'],[['あまおりもの']],1,['&n;'],"['flax fabrics', 'linen']"
['亜麻仁'],[['あまに']],1,['&n;'],"['flaxseed', 'linseed']"
['亜麻仁油'],[['あまにゆ']],1,['&n;'],"['linseed oil', 'flaxseed oil']"
['亜麻布'],[['あまぬの']],1,['&n;'],['linen']
['亜流'],[['ありゅう']],1,['&n;'],"['(inferior) imitator', 'epigone', 'poor imitation', 'copycat']"
['亜硫酸'],[['ありゅうさん']],1,['&n;'],"['sulfurous acid', 'sulphurous acid']"
['亜硫酸塩'],[['ありゅうさんえん']],1,['&n;'],['sulfite']
['亜鈴'],"[['あれい'], ['アレイ']]",1,['&n;'],['dumbbell']
['亜砒酸'],"[['あひさん'], ['あヒさん']]",1,['&n;'],"['arsenious acid', 'arsenous acid (H3AsO3)']"
['阿鼻叫喚'],[['あびきょうかん']],1,['&n;'],"['agonizing cries', 'pandemonium', ""two of Buddhism's hells""]"
['阿片窟'],"[['あへんくつ'], ['アヘンくつ']]",1,['&n;'],['opium den']
['阿弥陀'],[['あみだ']],1,['&n;'],"['Amitabha (Buddha)', 'Amida']"
['阿吽'],"[['あうん'], ['あ・うん'], ['アウン']]",1,['&n;'],"['Om', 'Aun', 'syllable representing the primordial trinity of Vishnu, Shiva and Brahma']"
['哀れ'],"[['あわれ'], ['あはれ']]",1,['&n;'],"['pity', 'sorrow', 'grief', 'misery', 'compassion', 'pathos']"
['哀れみ'],[['あわれみ']],1,['&n;'],"['pity', 'compassion']"
['哀音'],[['あいおん']],1,['&n;'],"['sad voices', 'sad sounds']"
['哀楽'],[['あいらく']],1,['&n;'],['grief and pleasure']
['哀感'],[['あいかん']],1,['&n;'],['pathos']
['哀歓'],[['あいかん']],1,['&n;'],"['joys and sorrows', 'happiness and sadness']"
['哀史'],[['あいし']],1,['&n;'],"['sad story', 'tragic history']"
['哀詞'],[['あいし']],1,['&n;'],['message of condolence']
['哀詩'],[['あいし']],1,['&n;'],['elegy']
['哀愁'],[['あいしゅう']],1,['&n;'],"['pathos', 'sorrow', 'grief']"
['哀情'],[['あいじょう']],1,['&n;'],['sadness']
['哀切'],[['あいせつ']],1,"['&adj-na;', '&n;']","['pathetic', 'plaintive']"
['哀弔'],[['あいちょう']],1,['&n;'],['sympathetic condolences']
['哀調'],[['あいちょう']],1,['&n;'],"['plaintive strains', 'mournful tone', 'sad melody']"
['哀慕'],[['あいぼ']],1,['&n;'],"['cherish the memory of', 'yearn for']"
['哀話'],[['あいわ']],1,['&n;'],['sad story']
['愛の結晶'],[['あいのけっしょう']],1,['&n;'],"['fruit of love', 'children']"
['愛郷'],[['あいきょう']],1,['&n;'],"[""love for one's hometown""]"
['愛郷心'],[['あいきょうしん']],1,['&n;'],"[""love of one's hometown""]"
['愛国主義'],[['あいこくしゅぎ']],1,['&n;'],"['nationalism', 'patriotism']"
['愛執'],[['あいしゅう']],1,['&n;'],"['attachment', 'covetous affection']"
['愛唱歌'],[['あいしょうか']],1,['&n;'],"['song one likes to sing', ""(one's) favourite song""]"
['愛唱曲'],[['あいしょうきょく']],1,['&n;'],"['favourite song', 'favorite song']"
['愛憎併存'],[['あいぞうへいそん']],1,['&n;'],['ambivalence']
['愛他主義'],[['あいたしゅぎ']],1,['&n;'],['altruism']
['愛媛県'],[['えひめけん']],1,['&n;'],['Ehime prefecture (Shikoku)']
['逢瀬'],[['おうせ']],1,['&n;'],"['rendezvous', 'tryst', ""(lover's) meeting"", '(secret) date']"
['葵'],"[['あおい'], ['アオイ']]",1,['&n;'],['mallow (any plant of family Malvaceae)']
['葵祭'],[['あおいまつり']],1,['&n;'],"['Aoi Festival (Kyoto, May 15)', 'Aoi Matsuri']"
['茜'],"[['あかね'], ['アカネ']]",1,['&n;'],"['madder (esp. Japanese madder, Rubia argyi)']"
['茜色'],[['あかねいろ']],1,['&n;'],"['madder red', 'dark red', 'crimson']"
['悪因縁'],[['あくいんねん']],1,['&n;'],['evil destiny']
['悪影響'],[['あくえいきょう']],1,['&n;'],"['bad influence', 'negative influence']"
['悪鬼'],[['あっき']],1,['&n;'],"['evil spirit', 'demon', 'devil']"
['いたずら小僧'],"[['いたずらこぞう'], ['イタズラこぞう']]",1,['&n;'],['mischievous boy']
['悪戯盛り'],[['いたずらざかり']],1,['&n;'],['mischievous age']
['悪戯着'],[['いたずらぎ']],1,['&n;'],"['rompers', 'play suit']"
['悪戯坊主'],[['いたずらぼうず']],1,['&n;'],"['mischievous boy', 'troublemaker', 'pesky kids']"
['悪策'],[['あくさく']],1,['&n;'],"['poor policy', 'poor plan']"
['悪疾'],[['あくしつ']],1,['&n;'],"['malignant disease', 'virulent disease']"
['悪趣味'],[['あくしゅみ']],1,"['&adj-na;', '&n;']",['bad taste']
['悪循環'],[['あくじゅんかん']],1,['&n;'],"['vicious circle', 'vicious cycle']"
['悪症'],[['あくしょう']],1,['&n;'],['malignant or virulent disease']
['悪推量'],[['わるずいりょう']],1,"['&adj-na;', '&n;']","['distrust', 'unjust suspicion']"
['悪舌'],"[['あくぜつ'], ['あくした']]",1,['&n;'],"['evil tongue', 'gossip']"
['悪銭'],[['あくせん']],1,['&n;'],"['ill-gotten money', 'bad coin']"
['悪僧'],[['あくそう']],1,['&n;'],"['dissolute priest', 'depraved monk']"
['悪騒ぎ'],[['わるさわぎ']],1,['&n;'],"['making an excessive fuss', 'disorderly merrymaking']"
['悪太郎'],[['あくたろう']],1,['&n;'],"['stupid brat', 'mischievous kid', 'troublemaker']"
['悪態'],[['あくたい']],1,['&n;'],['abusive language']
['悪婆'],[['あくば']],1,['&n;'],['mean old woman']
['悪弊'],[['あくへい']],1,['&n;'],"['vice', 'abuse', 'evil']"
['悪魔'],[['あくま']],1,['&n;'],"['devil', 'demon', 'fiend']"
['悪魔払い'],[['あくまばらい']],1,['&n;'],['exorcism']
['握り'],"[['にぎり'], ['ニギリ']]",1,['&n;'],"['grasping', 'gripping', 'grasp', 'grip', 'clutch']"
['握り屋'],[['にぎりや']],1,['&n;'],"['miser', 'grasping fellow']"
['にぎり寿司'],[['にぎりずし']],1,['&n;'],"['nigirizushi', {'_': 'hand-formed sushi with a topping of seafood, etc.', '$': {'g_type': 'expl'}}]"
['握りつぶし'],[['にぎりつぶし']],1,['&n;'],"['shelving', 'pigeonholing', 'putting to one side']"
['握斧'],[['あくふ']],1,['&n;'],['hand-axe']
['握力'],[['あくりょく']],1,['&n;'],"['grip (of hand)', 'grip strength']"
['渥地'],[['あくち']],1,['&n;'],['marshland']
['旭旗'],[['きょっき']],1,['&n;'],['rising sun flag']
['旭光'],[['きょっこう']],1,['&n;'],['rays of the rising sun']
['旭日'],[['きょくじつ']],1,['&n;'],['rising sun']
['旭日昇天'],[['きょくじつしょうてん']],1,['&n;'],"['full of vigor and vitality (like the rising sun) (vigour)', 'being in the ascendant']"
['旭暉'],[['きょっき']],1,['&n;'],['rays of the rising sun']
['葦笛'],"[['あしぶえ'], ['よしぶえ'], ['ろてき']]",1,['&n;'],"['reed pipe', 'reed flute']"
['梓'],"[['あずさ'], ['し'], ['アズサ']]",1,['&n;'],['Japanese cherry birch (Betula grossa)']
['梓弓'],[['あずさゆみ']],1,['&n;'],"['catalpa bow', 'spirit bow', {'_': 'bow used to summon spirits, made of Japanese cherry birch, catalpa, or other wood', '$': {'g_type': 'expl'}}]"
['圧延鋼'],[['あつえんこう']],1,['&n;'],['rolled steel']
['圧砕機'],[['あっさいき']],1,['&n;'],"['grinder', 'crusher']"
['圧搾機'],[['あっさくき']],1,['&n;'],"['compressor', 'press']"
['圧搾空気'],[['あっさくくうき']],1,['&n;'],['compressed air']
['圧縮性'],[['あっしゅくせい']],1,['&n;'],['compressibility']
['圧縮率'],[['あっしゅくりつ']],1,['&n;'],"['compressibility', 'compression ratio']"
['圧着端子'],"[['あっちゃくたんし'], ['あつぎたんし']]",1,['&n;'],"['crimp contact', 'crimped terminal']"
['圧迫感'],[['あっぱくかん']],1,['&n;'],['feeling of oppression']
['圧迫性'],[['あっぱくせい']],1,['&n;'],['compression']
['斡旋料'],[['あっせんりょう']],1,['&n;'],"[""agent's charge""]"
['扱い'],[['あつかい']],1,['&n;'],"['treatment', 'service', 'dealing (with)', 'handling', 'management']"
['絢緞子'],[['あやどんす']],1,['&n;'],['damask']
['綾錦'],[['あやにしき']],1,['&n;'],['twill damask and brocade']
['綾糸'],[['あやいと']],1,['&n;'],"['colored thread', 'coloured thread', ""thread of cat's cradle"", 'heddle thread']"
